"event_id","download_date","user_id","app","category","rating","reviews","app_size","installs","app_type","price","content_rating","genres","last_updated","current_version","android_version","app_id","user_name","user_age","user_location","time_spent_min"
"881","2021-05-26","150","Investigation Discovery GO","ENTERTAINMENT","4.5","12216","13M","1,000,000+","Free","0","Teen","Entertainment","July 24, 2018","2.9.4","4.1 and up","5917","Miss Michelle Lee","33","Wyoming","168"
"882","2021-05-26","90","Crunchyroll - Everything Anime","ENTERTAINMENT","3.7","310066","Varies with device","10,000,000+","Free","0","Teen","Entertainment","March 5, 2018","Varies with device","Varies with device","3253","Samuel Scott","38","Wyoming","179"
"883","2021-05-26","248","Food Network","ENTERTAINMENT","4.1","7813","Varies with device","500,000+","Free","0","Teen","Entertainment","July 27, 2018","Varies with device","Varies with device","5068","Taylor Wilson","30","Nebraska","81"
"884","2021-05-26","36","VRV: Anime, game videos & more","ENTERTAINMENT","3.9","15254","Varies with device","1,000,000+","Free","0","Teen","Entertainment","June 19, 2018","Varies with device","Varies with device","9290","Timothy Rangel","62","Illinois","216"
"885","2021-05-26","499","Animal Planet GO","ENTERTAINMENT","4.2","2442","9.6M","100,000+","Free","0","Teen","Entertainment","July 24, 2018","2.9.4","4.1 and up","1244","Tina Gardner","44","Nebraska","202"
"886","2021-05-26","340","Cooking Channel","ENTERTAINMENT","4.1","1033","16M","100,000+","Free","0","Teen","Entertainment","July 27, 2018","Varies with device","Varies with device","3179","John Scott","49","Washington","115"
"887","2021-05-26","72","STARZ","ENTERTAINMENT","4.3","88185","Varies with device","10,000,000+","Free","0","Mature 17+","Entertainment","June 20, 2018","Varies with device","Varies with device","8108","Carmen Pacheco","63","Wyoming","172"
"888","2021-05-26","348","DramaFever: Stream Asian Drama Shows & Movies","ENTERTAINMENT","4.2","155234","22M","1,000,000+","Free","0","Teen","Entertainment","August 1, 2018","01.01.66","4.4 and up","3945","Christopher Williams","28","Utah","83"
"889","2021-05-26","385","Acorn TV: World-class TV from Britain and Beyond","ENTERTAINMENT","3","493","23M","50,000+","Free","0","Everyone","Entertainment","June 15, 2018","2.0.0","4.4 and up","983","Julie Cabrera","25","Vermont","226"
"890","2021-05-26","75","A&E - Watch Full Episodes of TV Shows","ENTERTAINMENT","4","29706","19M","1,000,000+","Free","0","Teen","Entertainment","July 16, 2018","3.1.4","4.4 and up","614","Tiffany Hood","28","Florida","172"
"891","2021-05-26","69","Nick","ENTERTAINMENT","4.2","123279","25M","10,000,000+","Free","0","Everyone 10+","Entertainment;Music & Video","January 24, 2018","2.0.8","4.4 and up","7100","Haley Greene","52","Nevada","69"
"892","2021-05-26","280","VH1","ENTERTAINMENT","4.1","27424","17M","1,000,000+","Free","0","Teen","Entertainment","July 8, 2018","11.45.0","4.4 and up","9275","Edward Hester","61","New Mexico","147"
"893","2021-05-26","423","FOX NOW - On Demand & Live TV","ENTERTAINMENT","3.9","60841","Varies with device","5,000,000+","Free","0","Teen","Entertainment","July 26, 2018","Varies with device","4.4 and up","4778","Matthew Gomez","53","West Virginia","41"
"894","2021-05-26","488","The CW","ENTERTAINMENT","4.4","288150","21M","5,000,000+","Free","0","Teen","Entertainment","July 23, 2018","2.17","4.4 and up","8843","Ana Whitaker","63","North Dakota","93"
"895","2021-05-26","153","BET NOW - Watch Shows","ENTERTAINMENT","4.2","14807","19M","1,000,000+","Free","0","Teen","Entertainment","July 8, 2018","11.45.0","4.4 and up","1518","Andrea Harris","27","Indiana","181"
"896","2021-05-26","15","Hulu: Stream TV, Movies & more","ENTERTAINMENT","4","319692","Varies with device","10,000,000+","Free","0","Teen","Entertainment","August 3, 2018","Varies with device","5.0 and up","5775","Stephen Andrade","32","Wyoming","152"
"897","2021-05-26","437","HBO NOW: Stream TV & Movies","ENTERTAINMENT","3.9","61201","Varies with device","10,000,000+","Free","0","Teen","Entertainment","July 19, 2018","Varies with device","Varies with device","5528","Matthew Craig","36","Alaska","206"
"898","2021-05-26","211","Univision NOW - Live TV and On Demand","ENTERTAINMENT","4","22998","Varies with device","1,000,000+","Free","0","Teen","Entertainment","June 27, 2018","8.0626","Varies with device","9245","Sean Hall","63","Connecticut","109"
"899","2021-05-26","169","SHOWTIME","ENTERTAINMENT","4.2","12398","Varies with device","1,000,000+","Free","0","Teen","Entertainment","July 2, 2018","Varies with device","Varies with device","8084","Nichole Jordan","42","West Virginia","51"
"900","2021-05-26","498","Netflix","ENTERTAINMENT","4.4","5456208","Varies with device","100,000,000+","Free","0","Teen","Entertainment","July 31, 2018","Varies with device","Varies with device","7055","Matthew Campos","19","Pennsylvania","248"
"901","2021-05-26","205","HISTORY: Watch TV Show Full Episodes & Specials","ENTERTAINMENT","4.1","33387","20M","1,000,000+","Free","0","Teen","Entertainment","July 16, 2018","3.1.4","4.4 and up","5563","Kelly Collins","37","Arizona","226"
"902","2021-05-26","337","IMDb Movies & TV","ENTERTAINMENT","4.2","501497","12M","100,000,000+","Free","0","Teen","Entertainment","July 26, 2018","Varies with device","Varies with device","5841","John Gaines","61","New York","122"
"903","2021-05-26","38","Low Poly – Puzzle art game","ENTERTAINMENT","4.5","23063","17M","1,000,000+","Free","0","Everyone","Entertainment;Brain Games","August 3, 2018","1.0.9","4.1 and up","6408","Taylor Mays","40","Illinois","220"
"904","2021-05-26","36","Harkins Theatres","ENTERTAINMENT","4.3","1511","12M","100,000+","Free","0","Everyone","Entertainment","June 11, 2018","2.1.1","4.1 and up","5625","Timothy Rangel","62","Illinois","112"
"905","2021-05-26","419","Girly Lock Screen Wallpaper with Quotes","ENTERTAINMENT","4.2","32458","18M","5,000,000+","Free","0","Everyone","Entertainment","June 19, 2018","2.2","4.1 and up","5357","Lynn Jones","58","Virginia","211"
"906","2021-05-26","387","No.Draw - Colors by Number 2018","ENTERTAINMENT","4.5","235496","13M","10,000,000+","Free","0","Everyone","Entertainment;Brain Games","July 29, 2018","1.2.0","4.1 and up","7127","Tiffany Padilla","37","North Dakota","213"
"907","2021-05-26","131","🔥 Football Wallpapers 4K | Full HD Backgrounds 😍","ENTERTAINMENT","4.7","11661","4.0M","1,000,000+","Free","0","Everyone","Entertainment","July 14, 2018","1.1.3.2","4.0.3 and up","10158","Robert Martinez","40","Alabama","81"
"908","2021-05-26","204","Movies by Flixster, with Rotten Tomatoes","ENTERTAINMENT","4.5","653008","16M","10,000,000+","Free","0","Everyone","Entertainment","June 20, 2018","9.1.4","4.4 and up","6843","Eric Abbott","61","Alabama","247"
"909","2021-05-26","26","AMC Theatres","ENTERTAINMENT","4.3","44550","72M","1,000,000+","Free","0","Everyone","Entertainment","July 18, 2018","6.18.3","5.0 and up","806","Richard Nguyen","23","Delaware","94"
"910","2021-05-26","15","BBC Media Player","ENTERTAINMENT","3.4","87384","Varies with device","10,000,000+","Free","0","Everyone","Entertainment","September 14, 2016","Varies with device","Varies with device","1462","Stephen Andrade","32","Wyoming","44"
"911","2021-05-26","300","Amazon Prime Video","ENTERTAINMENT","4.2","411683","24M","50,000,000+","Free","0","Teen","Entertainment","August 2, 2018","3.0.231.18141","4.1 and up","1186","Larry Shaw","22","New York","160"
"912","2021-05-26","93","Adult Glitter Color by Number Book - Sandbox Pages","ENTERTAINMENT","4.3","8918","Varies with device","1,000,000+","Free","0","Everyone","Entertainment;Creativity","July 21, 2018","1.7","4.4 and up","1023","Douglas Rogers DVM","60","Alaska","109"
"913","2021-05-26","183","IMDb Movies & TV","ENTERTAINMENT","4.2","501498","12M","100,000,000+","Free","0","Teen","Entertainment","July 26, 2018","Varies with device","Varies with device","5841","Tony Hardin","46","Wisconsin","112"
"914","2021-05-26","67","Twitch: Livestream Multiplayer Games & Esports","ENTERTAINMENT","4.6","2133296","Varies with device","50,000,000+","Free","0","Teen","Entertainment","July 31, 2018","Varies with device","Varies with device","9143","Steven Richards","38","Massachusetts","89"
"915","2021-05-26","130","Talking Ginger 2","ENTERTAINMENT","4.2","702975","49M","50,000,000+","Free","0","Everyone","Entertainment","July 5, 2018","2.6.6.11","4.1 and up","8750","James Crawford","58","Kansas","232"
"916","2021-05-26","318","YouTube Gaming","ENTERTAINMENT","4.2","130549","Varies with device","5,000,000+","Free","0","Teen","Entertainment","June 27, 2018","2.08.78.2","4.1 and up","9726","Mary Wilson","51","Tennessee","91"
"917","2021-05-26","77","PlayStation App","ENTERTAINMENT","4.2","613059","25M","50,000,000+","Free","0","Everyone","Entertainment","July 26, 2018","18.07.0","4.1 and up","7552","Amber Hinton","32","Washington","95"
"918","2021-05-26","269","Talking Ben the Dog","ENTERTAINMENT","4.3","1633682","57M","100,000,000+","Free","0","Everyone","Entertainment","July 3, 2018","3.5.2.2","4.1 and up","8747","Timothy Wilson","41","Connecticut","161"
"919","2021-05-26","365","Red Bull TV: Live Sports, Music & Entertainment","ENTERTAINMENT","4.4","42050","Varies with device","1,000,000+","Free","0","Teen","Entertainment","August 3, 2018","Varies with device","Varies with device","7894","Mr. Juan Henry","62","Delaware","56"
"920","2021-05-26","109","Trailer Addict Movie Trailers","ENTERTAINMENT","3.9","2646","9.1M","100,000+","Free","0","Teen","Entertainment","February 14, 2018","2.2.0","4.2 and up","9061","Charles Murray","46","New Hampshire","246"
"921","2021-05-26","355","Cinemark Theatres","ENTERTAINMENT","4.1","21867","39M","1,000,000+","Free","0","Teen","Entertainment","July 12, 2018","2.19.0","5.0 and up","3036","Jennifer Harvey","29","Montana","220"
"922","2021-05-26","473","Regal Cinemas","ENTERTAINMENT","4.3","32732","Varies with device","1,000,000+","Free","0","Everyone","Entertainment","July 19, 2018","Varies with device","Varies with device","7904","Jose Avila","28","Arizona","111"
"923","2021-05-26","207","Movies by Flixster, with Rotten Tomatoes","ENTERTAINMENT","4.5","653008","16M","10,000,000+","Free","0","Everyone","Entertainment","June 20, 2018","9.1.4","4.4 and up","6843","Jeremy Williams","18","North Carolina","170"
"924","2021-05-26","377","Fandango Movies - Times + Tickets","ENTERTAINMENT","4.6","243747","Varies with device","10,000,000+","Free","0","Teen","Entertainment","August 2, 2018","Varies with device","Varies with device","4866","Tara Alvarez","31","Colorado","136"
"925","2021-05-26","344","Marcus Theatres","ENTERTAINMENT","3.6","2639","8.5M","100,000+","Free","0","Everyone","Entertainment","February 7, 2018","2.9.43","6.0 and up","6557","Hannah Webb","21","Louisiana","53"
"926","2021-05-26","468","Ziggo GO","ENTERTAINMENT","4.1","29690","78M","1,000,000+","Free","0","Teen","Entertainment","August 3, 2018","2.3.34 Prod","4.3 and up","9780","Jason Montgomery","61","New Hampshire","165"
"927","2021-05-27","342","Vudu Movies & TV","ENTERTAINMENT","3.9","58082","Varies with device","10,000,000+","Free","0","Teen","Entertainment","August 1, 2018","Varies with device","Varies with device","9397","Mark Martinez","61","Arizona","176"
"928","2021-05-27","336","Tubi TV - Free Movies & TV","ENTERTAINMENT","4.3","296771","11M","10,000,000+","Free","0","Teen","Entertainment","July 15, 2018","2.13.5","4.1 and up","9123","Kimberly Lewis","55","South Carolina","87"
"929","2021-05-27","15","Netflix","ENTERTAINMENT","4.4","5456708","Varies with device","100,000,000+","Free","0","Teen","Entertainment","July 31, 2018","Varies with device","Varies with device","7055","Stephen Andrade","32","Wyoming","88"
"930","2021-05-27","130","HBO GO: Stream with TV Package","ENTERTAINMENT","3.8","87723","32M","10,000,000+","Free","0","Teen","Entertainment","July 19, 2018","16.0.0.437","4.1 and up","5527","James Crawford","58","Kansas","177"
"931","2021-05-27","349","FOX","ENTERTAINMENT","3.7","197774","44M","10,000,000+","Free","0","Mature 17+","Entertainment","June 25, 2018","6.6.1","4.4 and up","4776","Erik Young","25","Nebraska","35"
"932","2021-05-27","45","PlayKids - Educational cartoons and games for kids","ENTERTAINMENT","4.1","182103","Varies with device","10,000,000+","Free","0","Everyone","Entertainment;Music & Video","July 30, 2018","Varies with device","Varies with device","7550","Christine Stephens","61","Florida","82"
"933","2021-05-27","153","Showtime Anytime","ENTERTAINMENT","3.7","18523","Varies with device","1,000,000+","Free","0","Teen","Entertainment","July 2, 2018","Varies with device","Varies with device","8284","Andrea Harris","27","Indiana","238"
"934","2021-05-27","350","Crackle - Free TV & Movies","ENTERTAINMENT","3.7","388089","Varies with device","10,000,000+","Free","0","Teen","Entertainment","April 12, 2018","Varies with device","Varies with device","3223","Emily Montgomery","48","Illinois","190"
"935","2021-05-27","346","Telemundo Now","ENTERTAINMENT","3.9","8674","19M","1,000,000+","Free","0","Teen","Entertainment","May 25, 2018","3.3.1.42","4.4 and up","8800","Crystal Freeman","63","South Dakota","35"
"936","2021-05-27","83","Crunchyroll - Everything Anime","ENTERTAINMENT","3.7","310066","Varies with device","10,000,000+","Free","0","Teen","Entertainment","March 5, 2018","Varies with device","Varies with device","3253","Sandra Sanders","27","Washington","113"
"937","2021-05-27","105","Movies by Flixster, with Rotten Tomatoes","ENTERTAINMENT","4.5","653008","16M","10,000,000+","Free","0","Everyone","Entertainment","June 20, 2018","9.1.4","4.4 and up","6843","Terry Wilson","22","New Jersey","110"
"938","2021-05-27","32","STARZ","ENTERTAINMENT","4.3","88185","Varies with device","10,000,000+","Free","0","Mature 17+","Entertainment","June 20, 2018","Varies with device","Varies with device","8108","Joel Reese","28","Vermont","134"
"939","2021-05-27","72","Hulu: Stream TV, Movies & more","ENTERTAINMENT","4","319691","Varies with device","10,000,000+","Free","0","Teen","Entertainment","August 3, 2018","Varies with device","5.0 and up","5775","Carmen Pacheco","63","Wyoming","231"
"940","2021-05-27","361","Food Network","ENTERTAINMENT","4.1","7813","Varies with device","500,000+","Free","0","Teen","Entertainment","July 27, 2018","Varies with device","Varies with device","5068","Terry Nguyen","28","Kentucky","128"
"941","2021-05-27","106","FOX NOW - On Demand & Live TV","ENTERTAINMENT","3.9","60841","Varies with device","5,000,000+","Free","0","Teen","Entertainment","July 26, 2018","Varies with device","4.4 and up","4778","Andrew Mckinney","36","Massachusetts","43"
"942","2021-05-27","217","Yidio: TV Show & Movie Guide","ENTERTAINMENT","3.9","27424","Varies with device","1,000,000+","Free","0","Teen","Entertainment","July 31, 2018","Varies with device","Varies with device","9713","Justin Bradley","60","Nebraska","234"
"943","2021-05-27","262","HISTORY: Watch TV Show Full Episodes & Specials","ENTERTAINMENT","4.1","33387","20M","1,000,000+","Free","0","Teen","Entertainment","July 16, 2018","3.1.4","4.4 and up","5563","Christine David","50","West Virginia","167"
"944","2021-05-27","32","Viki: Asian TV Dramas & Movies","ENTERTAINMENT","4.3","407719","Varies with device","10,000,000+","Free","0","Teen","Entertainment","July 27, 2018","Varies with device","Varies with device","9348","Joel Reese","28","Vermont","176"
